frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
143,2.385519,0.016707,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.6705146,,,,1,0->0:Exact,NONE
144,2.402226,0.016363,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.686878,,,,1,0->0:Exact,NONE
145,2.418590,0.016702,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.7035797,,,,1,0->0:Exact,NONE
146,2.435292,0.015290,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.7188697,,,,1,0->0:Exact,NONE
147,2.450582,0.016688,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.7355573,,,,1,0->0:Exact,NONE
148,2.467269,0.016888,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.752445,,,,1,0->0:Exact,NONE
149,2.484157,0.018036,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.7704809,,,,1,0->0:Exact,NONE
150,2.502193,0.015354,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.7858353,,,,1,0->0:Exact,NONE
151,2.517547,0.016742,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.802577,,,,1,0->0:Exact,NONE
152,2.534289,0.016452,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.8190293,,,,1,0->0:Exact,NONE
153,2.550741,0.016791,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.83582,,,,1,0->0:Exact,NONE
